Unnamed: 0,ref,city,departement,region,titre,type,living_area_m2,lot_size_m2,nb_room,nb_bedroom,pool,cellar,garage,output
155,/fr/properties/564a-vl17519.htm,Laruscade,Gironde,Aquitaine,Maison 8 pièces 217 m²,maison,217.0,,8.0,5.0,True,False,False,441000
156,/fr/properties/88486a-103575dh481.htm,Saint-André-de-Cubzac,Gironde,Aquitaine,Cavignac Belle Maison En Pierre,maison,175.0,2200.0,8.0,5.0,True,False,True,229000
157,/fr/properties/54830a-x20191006.htm,Quinsac,Gironde,Aquitaine,Quinsac 15 km de Bordeaux maison T3 Neuve,maison,78.0,,3.0,2.0,False,False,True,279000
158,/fr/properties/19931a-4507lpms.htm,Le Passage,Lot-et-Garonne,Aquitaine,Maison Le Passage 47520 9 pièce(s) coeur de ville 4 chambres,maison,148.0,432.0,9.0,4.0,False,False,False,209000
159,/fr/properties/33704a-04142.htm,Pujols,Lot-et-Garonne,Aquitaine,"Belle Maison en pierre, de 340 m2 habitable sur 2 niveaux avec une grande pièce de vie avec cuisine",maison,340.0,15000.0,8.0,5.0,True,False,True,630000
160,/fr/properties/31724a-2309.htm,Bergerac,Dordogne,Aquitaine,Appartement Centre-Ville,appartement,94.0,,3.0,2.0,False,True,False,190000
161,/fr/properties/67076a-7501190049.htm,Cherval,Dordogne,Aquitaine,Maison en pierre,maison,140.0,9121.0,6.0,3.0,False,True,True,228000
162,/fr/properties/44945a-m747.htm,Anglet,Pyrénées-Atlantiques,Aquitaine,"Anglet, Lumineuse Maison Contemporaine",maison,120.0,640.0,6.0,5.0,False,False,False,825000
163,/fr/properties/67076a-7501190051.htm,Vanxains,Dordogne,Aquitaine,Corps de ferme,autre,250.0,2360.0,13.0,7.0,True,False,True,276900
164,/fr/properties/54830a-v20191003.htm,Léogeats,Gironde,Aquitaine,"A Leogeats 15 minutes de Langon, longère en pierre d'environ 190 m2 avec dépendance aménageable",autre,190.0,1169.0,7.0,4.0,False,False,True,255600
165,/fr/properties/54830a-af20190806.htm,La Réole,Gironde,Aquitaine,Entre La Reole et Marmande Maison 10 pièces avec chambres d’hôtes et gite d'environ 350 m2,maison,350.0,3500.0,10.0,6.0,False,False,True,375000
166,/fr/properties/60788a-5938341.htm,Arcachon,Gironde,Aquitaine,Bel appartement de charme de type 2 dans une villa Arcachonnaise classée dans la Ville d'Hiver ! Sec...,appartement,52.0,,2.0,,False,False,True,357000
167,/fr/properties/58537a-v60004514.htm,Villenave-d'Ornon,Gironde,Aquitaine,Maison/Villa,autre,160.0,782.0,4.0,3.0,True,False,True,627000
168,/fr/properties/60788a-5938278.htm,La Teste-de-Buch,Gironde,Aquitaine,"A découvrir, sur le quartier recherché des Abatilles, villa de 175 m², sur 3 niveaux ! Vue dégagée, ...",villa,175.0,526.0,5.0,,False,False,False,670500
169,/fr/properties/671a-r1112.htm,Castillonnès,Lot-et-Garonne,Aquitaine,Maison de village avec terrain,maison,160.0,1706.0,7.0,4.0,False,False,False,170200
170,/fr/properties/31786a-bdx-2878-cd.htm,Bordeaux,Gironde,Aquitaine,"A vendre, maison d'architecte à Langoiran, proche Bordeaux",maison,350.0,28000.0,11.0,6.0,True,False,True,1070000
171,/fr/properties/15059a-d2677.htm,Duras,Lot-et-Garonne,Aquitaine,Belle maison en pierre,maison,100.0,1500.0,,3.0,False,False,False,220000
172,/fr/properties/67076a-7501190056.htm,Saint-Michel-de-Rivière,Dordogne,Aquitaine,Propriété,autre,350.0,126600.0,9.0,5.0,True,False,False,508000
173,/fr/properties/37385a-127571ep.htm,Lagor,Pyrénées-Atlantiques,Aquitaine,Maison/Villa 6 pièces,autre,150.0,2000.0,6.0,4.0,False,False,False,259700
174,/fr/properties/44544a-8500265325.htm,Le Haillan,Gironde,Aquitaine,Villa 6 pièces avec piscine,villa,180.0,848.0,6.0,5.0,True,False,True,790000
175,/fr/properties/181594a-759473.htm,Seignosse,Landes,Aquitaine,Vente Appartement 3 pièces,appartement,58.0,,3.0,2.0,False,False,True,368000
176,/fr/properties/54830a-a20200303.htm,Biganos,Gironde,Aquitaine,Maison en vente à Biganos avec La Boutique Du Patrimoine,maison,120.0,700.0,4.0,3.0,False,False,True,298200
177,/fr/properties/1475a-62695.htm,Belvès,Dordogne,Aquitaine,Ancienne ferme,autre,220.0,1670.0,6.0,3.0,True,False,False,230000
178,/fr/properties/187954a-v116.htm,Hagetmau,Landes,Aquitaine,Maison d'exception,maison,350.0,10000.0,11.0,8.0,False,False,False,492000
179,/fr/properties/38733a-8500265381.htm,Villefranche-de-Lonchat,Dordogne,Aquitaine,Villa D'architecte A Villefranche De Lonchat,villa,167.0,4300.0,7.0,6.0,False,False,True,449000
180,/fr/properties/54830a-n20191209.htm,Bordeaux,Gironde,Aquitaine,Bordeaux Caudéran T4 duplex neuf,autre,94.0,,4.0,3.0,False,False,True,420000
181,/fr/properties/17918a-1750.htm,Salies-de-Béarn,Pyrénées-Atlantiques,Aquitaine,Ferme à acheter pour famille avec enfants à Salies-De-Béarn,autre,150.0,17000.0,8.0,6.0,False,False,True,393750
182,/fr/properties/1419a-2726.htm,Puymirol,Lot-et-Garonne,Aquitaine,"Très belle propriété avec étang, pigeonnier,bois, source et piscine à débordement 8 m x 4 m .La mais",autre,220.0,,7.0,4.0,True,False,False,273000
183,/fr/properties/2460a-2520.htm,Terrasson-Lavilledieu,Dordogne,Aquitaine,Maison A Rénover - Proche Du Centre Ville De Terrasson Lavilledieu,maison,116.0,,5.0,3.0,False,False,False,86400
184,/fr/properties/7066a-6356.htm,Saint-Géraud-de-Corps,Dordogne,Aquitaine,Sur 15 h 15 a 06 ca. Propriété à vocation équestre - à 10 minutes de l’accès autoroute de Montpon,autre,259.0,151600.0,7.0,4.0,True,False,True,349000
185,/fr/properties/34486a-4597.htm,Bergerac,Dordogne,Aquitaine,Terrain constructible à Bergerac,terrain,3566.0,3566.0,,,False,False,False,37150
186,/fr/properties/9849a-ap2055.htm,Saint-Cyprien,Dordogne,Aquitaine,Maison de 3 chambres à proximité immédiate des commerces de Saint-Cyprien.,maison,121.0,1387.0,5.0,3.0,False,False,False,197950
187,/fr/properties/28843a-69883.htm,Agen,Lot-et-Garonne,Aquitaine,Immeuble F13,autre,300.0,,13.0,,False,True,False,299000
188,/fr/properties/34486a-4598.htm,Bergerac,Dordogne,Aquitaine,Maison en pierres,maison,130.0,1200.0,6.0,3.0,False,False,False,149500
189,/fr/properties/38733a-8500265387.htm,Saint-André-de-Cubzac,Gironde,Aquitaine,Demeure Bourgeoise à rénover à 8 mins de Saint André de Cubzac,autre,305.0,2000.0,6.0,4.0,False,False,True,367000
190,/fr/properties/35979a-640251298.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,Exclusivite Biarritz quartier impérial - Vaste appartement de 155 m2 dans résidence classée,appartement,154.0,,5.0,3.0,False,True,False,950000
191,/fr/properties/2460a-2522.htm,Terrasson-Lavilledieu,Dordogne,Aquitaine,Ensemble Immobilier Entre Brive Et Terrasson,autre,64.0,,5.0,3.0,False,False,False,129000
192,/fr/properties/54830a-g20190208n3.htm,Bordeaux,Gironde,Aquitaine,Bordeaux Caudéran appartement T4 avec terrasse de 30 m2,appartement,107.0,,5.0,3.0,False,False,False,595000
193,/fr/properties/54830a-k20200105.htm,Pessac,Gironde,Aquitaine,Pessac Haut Brion Appartement T3 neuf de 65 m2,appartement,65.0,,3.0,2.0,False,False,True,314000
194,/fr/properties/9849a-ap2114.htm,Belvès,Dordogne,Aquitaine,Maison traditionnelle avec étang,maison,199.0,8987.0,6.0,4.0,False,False,False,275600
195,/fr/properties/20773a-3160.htm,Saint-Cyprien,Dordogne,Aquitaine,Terrain Constructible Périgord Noir Saint Cyprien,terrain,1693.0,1693.0,,,False,False,False,32781
196,/fr/properties/37780a-830030892679.htm,Boulazac,Dordogne,Aquitaine,"Superbe rénovation, dans un quartier calme",autre,130.0,2715.0,4.0,3.0,True,True,True,219450
197,/fr/properties/48856a-52.htm,Navarrenx,Pyrénées-Atlantiques,Aquitaine,Authentique enclos Béarnais sur 6000m2 de terrain,terrain,182.0,5940.0,11.0,5.0,False,False,True,283500
198,/fr/properties/35979a-640251299.htm,Capbreton,Landes,Aquitaine,Capbreton Centre-Ville: Maison Sur Un Beau Terrain De 1081M2,maison,121.0,1081.0,5.0,4.0,False,False,True,742000
199,/fr/properties/68674a-008.htm,Fanlac,Dordogne,Aquitaine,Maison de charme,maison,200.0,1260.0,7.0,4.0,True,False,False,438000
200,/fr/properties/54830a-a20200304.htm,Gujan-Mestras,Gironde,Aquitaine,Investissement 2 Studios - Gujan-Mestras (33470),autre,56.0,,4.0,2.0,False,False,False,197950
201,/fr/properties/34430a-103045.htm,Lalinde,Dordogne,Aquitaine,Maison De VILLE,maison,95.0,253.0,4.0,3.0,False,False,False,144450
202,/fr/properties/32200a-fr410748.htm,Anglet,Pyrénées-Atlantiques,Aquitaine,Appartement T3 cocon duplex terrasses parking,appartement,64.0,,3.0,2.0,False,False,True,389000
203,/fr/properties/80770a-8500265264.htm,Bordeaux,Gironde,Aquitaine,T4 Duplex av. Grand Garage. St Paul/Grosse Cloche,autre,90.0,,5.0,3.0,False,True,True,450000
204,/fr/properties/19483a-4710.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,,autre,79.0,,5.0,3.0,False,False,True,158000
205,/fr/properties/183946a-132do550.htm,Castelnau-de-Médoc,Gironde,Aquitaine,Maison T4 de 2015 Rt 2012 à Castelnau de Médoc,maison,109.0,544.0,4.0,3.0,False,False,False,323000
206,/fr/properties/27818a-557.htm,Saint-Pardoux-et-Vielvic,Dordogne,Aquitaine,"Pays de Belves, maison avec belle vue et dependances sur 1,5 hectares de terrain",maison,99.0,15100.0,,,False,False,False,211000
207,/fr/properties/52387a-73.htm,Arthez-de-Béarn,Pyrénées-Atlantiques,Aquitaine,Très beau terrain,terrain,,43900.0,,,False,False,False,71000
208,/fr/properties/67043a-7501187473.htm,Lanton,Gironde,Aquitaine,Maison,maison,140.0,3055.0,7.0,5.0,False,False,True,3399000
209,/fr/properties/1475a-62682.htm,Belvès,Dordogne,Aquitaine,Viager -20 Ha - 85 Ans,autre,,210000.0,,,False,False,False,180000
210,/fr/properties/20762a-mdh2020034.htm,La Bastide-Clairence,Pyrénées-Atlantiques,Aquitaine,Maison de Caractère Xiv siècle La Bastide Clairence (64240),maison,300.0,,9.0,3.0,False,False,False,530000
211,/fr/properties/55756a-7335.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,"Cet appartement type F3 de 90 m² habitables, se situe au 1er étage d'une résidence sécurisée avec as...",appartement,90.0,,3.0,2.0,False,False,False,98000
212,/fr/properties/67043a-7501190001.htm,Lège-Cap-Ferret,Gironde,Aquitaine,Appartement,appartement,47.0,,2.0,,False,False,True,189000
213,/fr/properties/54977a-764-lacle.htm,Agen,Lot-et-Garonne,Aquitaine,"Vente maison plain-pied 4 pièces, secteur Agen nord",maison,108.0,1120.0,4.0,3.0,False,False,False,175000
214,/fr/properties/44945a-a404.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,"Biarritz, Appartement Avec Terrasse Sud",appartement,180.0,,5.0,5.0,False,False,False,1200000
215,/fr/properties/20762a-mdh2020034-1.htm,La Bastide-Clairence,Pyrénées-Atlantiques,Aquitaine,Vente Immeuble Mixte - fonds de commerce et murs à La Bastide Clairence (64240),autre,300.0,,9.0,3.0,False,False,False,530000
216,/fr/properties/36354a-525.htm,Périgueux,Dordogne,Aquitaine,"Situé au coeur du secteur sauvegardé de Périgueux, immeuble loca",autre,175.0,,10.0,6.0,False,True,False,286200
217,/fr/properties/80770a-8500265262.htm,Libourne,Gironde,Aquitaine,Libourne Centre. Immeuble env. 250 m²,autre,225.0,,,,False,False,False,325000
218,/fr/properties/34486a-4592.htm,Bergerac,Dordogne,Aquitaine,Maison des années 30,maison,130.0,705.0,7.0,3.0,False,False,True,175750
219,/fr/properties/9849a-ap2115.htm,Belvès,Dordogne,Aquitaine,Pied à terre dans un des plus beaux villages de France,autre,58.0,,3.0,2.0,False,False,False,64800
220,/fr/properties/7140a-4493jp.htm,Cause-de-Clérans,Dordogne,Aquitaine,Jolie périgourdine dans un très bel environnement !,autre,142.0,3545.0,5.0,3.0,False,True,True,205000
221,/fr/properties/51319a-2530.htm,Bonnetan,Gironde,Aquitaine,"Bonnetan - Immobilier Riva vous propose dans un secteur calme, maison familiale de 172 m2 comprenant...",maison,172.0,850.0,6.0,5.0,False,False,True,392000
222,/fr/properties/1419a-02727.htm,Bourrou,Dordogne,Aquitaine,"Maison de campagne, jardin clos au grand calme.",maison,133.0,3025.0,5.0,3.0,False,False,True,178500
223,/fr/properties/34430a-103118.htm,Lalinde,Dordogne,Aquitaine,Maison De VILLAGE,maison,150.0,421.0,7.0,4.0,False,False,False,211470
224,/fr/properties/35979a-640251149.htm,Arcangues,Pyrénées-Atlantiques,Aquitaine,Maison à vendre avec piscine proche de Biarritz,maison,377.0,7000.0,9.0,6.0,True,True,True,1750000
225,/fr/properties/62730a-755287.htm,La Brède,Gironde,Aquitaine,Vente Maison/villa 5 pièces,autre,100.0,610.0,5.0,4.0,False,False,False,329000
226,/fr/properties/79959a-8500265321.htm,Orthez,Pyrénées-Atlantiques,Aquitaine,Maison béarnaise 110m2 avec beau jardin de 2000m2,maison,110.0,2000.0,4.0,3.0,False,False,True,189000
227,/fr/properties/55678a-pa721.htm,Martignas-sur-Jalle,Gironde,Aquitaine,Villa d'architecte avec piscine,villa,220.0,1658.0,8.0,4.0,True,False,True,879000
228,/fr/properties/38078a-8500265376.htm,Ribérac,Dordogne,Aquitaine,Périgourdine 190m² T6 avec dépendances sur terrain de 3250m² proche Ribérac,terrain,190.0,3250.0,8.0,5.0,False,False,True,179000
229,/fr/properties/50580a-150.htm,Le Teich,Gironde,Aquitaine,Maison 5 pièces 120 m2,maison,120.0,975.0,5.0,4.0,False,False,False,418000
230,/fr/properties/49952a-ar3328.htm,Pomps,Pyrénées-Atlantiques,Aquitaine,Plain-Pied de 147 m² sur un terrain de 1876 m².,terrain,147.0,1876.0,6.0,4.0,False,False,False,224700
231,/fr/properties/44544a-8500265323.htm,Bordeaux,Gironde,Aquitaine,Hôtel Bordeaux centre,autre,550.0,420.0,,,False,True,False,5750000
232,/fr/properties/19931a-4494lpms.htm,Le Passage,Lot-et-Garonne,Aquitaine,Maison Le Passage 4 pièce(s) 78 m2,maison,78.0,583.0,4.0,2.0,False,False,False,139000
233,/fr/properties/2460a-2524.htm,Auriac-du-Périgord,Dordogne,Aquitaine,Perigourdine Confortable Proche De Montignac,autre,200.0,2690.0,9.0,5.0,True,False,True,318000
234,/fr/properties/95866.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,"Parc de vacances avec 3 maisons, maison mobile, tente de lodge et piscine",maison,200.0,75000.0,21.0,8.0,True,False,True,495000
235,/fr/properties/58132a-8500265300.htm,Croignon,Gironde,Aquitaine,Idéal profession libérale,autre,220.0,1720.0,8.0,5.0,False,True,True,350000
236,/fr/properties/33679a-0401.htm,Cagnotte,Landes,Aquitaine,Ferme rénovée 250 m2 avec piscine Dax sud,autre,250.0,2614.0,6.0,4.0,False,False,False,320000
237,/fr/properties/38070a-8500265276.htm,Bordeaux,Gironde,Aquitaine,Bordeaux Parc Bordelais Maison Art Deco,maison,135.0,137.0,7.0,4.0,False,False,True,775000
238,/fr/properties/185881a-830037959691.htm,Lège-Cap-Ferret,Gironde,Aquitaine,"Belle villa joliment rénovée au Cap Ferret, le Canon",villa,350.0,,10.0,8.0,False,False,False,2128000
239,/fr/properties/20949a-s2534.htm,Brantôme,Dordogne,Aquitaine,Maison bord de rivière,maison,175.0,1386.0,11.0,4.0,False,False,False,520000
240,/fr/properties/13306a-241.htm,Lesparre-Médoc,Gironde,Aquitaine,Maison de ville T3 + bureau pour investisseur !,maison,69.0,,3.0,2.0,False,False,False,70800
241,/fr/properties/58132a-8500265299.htm,Fargues-Saint-Hilaire,Gironde,Aquitaine,Idéal profession libérale,autre,220.0,1720.0,8.0,5.0,False,True,True,350000
242,/fr/properties/51615a-3230.htm,Bayonne,Pyrénées-Atlantiques,Aquitaine,Vaste T6 Centre Ville de Bayonne,autre,188.0,,6.0,4.0,False,False,False,799000
243,/fr/properties/33679a-0334.htm,Habas,Landes,Aquitaine,"Habas , superbe maison de ville !",maison,123.0,292.0,4.0,3.0,False,False,False,154000
244,/fr/properties/55756a-7318.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,"En Exclusivite- Cette villa sur 2 niveaux se situe à Villeneuve sur Lot, dans une zone industrielle....",villa,199.0,1149.0,7.0,4.0,False,False,False,78000
245,/fr/properties/51615a-3326.htm,Anglet,Pyrénées-Atlantiques,Aquitaine,Anglet Proche Aguilera,autre,86.0,,4.0,3.0,False,True,False,560000
246,/fr/properties/564a-v17552.htm,Cenon,Gironde,Aquitaine,Appartement 3 pièces 66 m²,appartement,66.0,,3.0,2.0,False,False,False,169000
247,/fr/properties/58537a-v50004514.htm,Bordeaux,Gironde,Aquitaine,Bel appartement.,autre,37.0,,2.0,,False,False,True,174900
248,/fr/properties/13306a-3300912943.htm,Lesparre-Médoc,Gironde,Aquitaine,Maison de charme avec piscine proche commodités !,maison,183.0,2350.0,5.0,3.0,True,False,True,420000
249,/fr/properties/38078a-8500265292.htm,Montpon-Ménestérol,Dordogne,Aquitaine,Maison T6 de 2018 avec piscine et garage double,maison,149.0,1695.0,6.0,4.0,True,False,True,286000
250,/fr/properties/58672a-CTMAI202.htm,Roquefort,Landes,Aquitaine,Maison moderne de plain-pied 92m2 -5 pièces-,maison,92.0,1800.0,5.0,3.0,False,False,True,175000
251,/fr/properties/38070a-8500265274.htm,Bordeaux,Gironde,Aquitaine,Bordeaux Saint Seurin Maison Bourgeoise 190 m2,maison,190.0,125.0,9.0,4.0,False,True,False,1043000
252,/fr/properties/19908a-4498.htm,Agen,Lot-et-Garonne,Aquitaine,Maison Agen hyper centre ville avec garage,maison,54.0,,2.0,,False,False,True,86000
253,/fr/properties/42470a-755521.htm,Gujan-Mestras,Gironde,Aquitaine,Vente Maison/villa 6 pièces,autre,168.0,1223.0,6.0,4.0,False,False,False,678000
254,/fr/properties/50580a-gm0149.htm,Gujan-Mestras,Gironde,Aquitaine,Maison 3 chambres à acheter à Gujan-Mestras avec Jmg33,maison,75.0,626.0,4.0,3.0,False,False,False,390000
255,/fr/properties/18000a-204385.htm,Oloron-Sainte-Marie,Pyrénées-Atlantiques,Aquitaine,Oloron Proximite Centre - Joli Studio Avec Cave Et Garage,autre,26.0,,2.0,,False,False,False,38000
256,/fr/properties/29313a-30218936.htm,Arcangues,Pyrénées-Atlantiques,Aquitaine,Maison,maison,220.0,2000.0,6.0,5.0,True,True,True,800000
257,/fr/properties/84686a-8628-SF.htm,Pineuilh,Gironde,Aquitaine,Maison Pineuilh,maison,170.0,250.0,6.0,3.0,False,False,False,192600
258,/fr/properties/29241a-830034390103.htm,Tresses,Gironde,Aquitaine,A vendre immeuble de bureaux,autre,1000.0,,,,False,False,False,2400000
259,/fr/properties/13787a-3017.htm,Castillonnès,Lot-et-Garonne,Aquitaine,Chalet restauré attrayant avec le jardin,autre,107.0,2000.0,,2.0,False,False,False,155000
260,/fr/properties/55756a-7358.htm,Bias,Lot-et-Garonne,Aquitaine,"En Exclusivite- Terrain à Bâtir à Bias avec Cu de près de 1000 m²- A Bias, dans le Lot et Garonne, à...",terrain,,970.0,,,False,False,False,46000
261,/fr/properties/13306a-239.htm,Gaillan-en-Médoc,Gironde,Aquitaine,Hangar sur Gaillan-Médoc !,autre,510.0,735.0,,,False,False,False,40300
262,/fr/properties/79959a-8500265272.htm,Saint-Laurent-Médoc,Gironde,Aquitaine,Maison d'habitation 129m2 avec garage et jardin de 1000m2,maison,112.0,1003.0,4.0,3.0,False,False,True,169900
263,/fr/properties/66377a-4501aaps.htm,Casteljaloux,Lot-et-Garonne,Aquitaine,"Proche du centre ville , maison ancienne à rafraîchir",maison,146.0,1977.0,8.0,4.0,False,False,True,147500
264,/fr/properties/35979a-640251274.htm,Bidart,Pyrénées-Atlantiques,Aquitaine,Maison à vendre vue mer et montagne,maison,130.0,802.0,4.0,3.0,True,False,True,2860000
265,/fr/properties/26469a-25273ccv1103ccv.htm,Eysines,Gironde,Aquitaine,Maison de ville Eysines 4 pièce(s) 108 m2,maison,100.0,,4.0,3.0,False,False,True,329000
266,/fr/properties/51615a-3225.htm,Anglet,Pyrénées-Atlantiques,Aquitaine,Anglet Vue Mer Panoramique Sur L Ocean,autre,40.0,,3.0,,True,False,False,470000
267,/fr/properties/34430a-102159.htm,Calès,Dordogne,Aquitaine,Maison PERIGOURDINE,maison,205.0,1116.0,7.0,5.0,False,False,False,249100
268,/fr/properties/11267a-tj116-1354.htm,Pau,Pyrénées-Atlantiques,Aquitaine,"Pau, T2, 39 m²",autre,39.0,,2.0,,False,False,True,76990
269,/fr/properties/49611a-759080.htm,Ascain,Pyrénées-Atlantiques,Aquitaine,Vente Maison/villa 6 pièces,autre,310.0,1995.0,6.0,5.0,False,False,False,850000
270,/fr/properties/38070a-8500265275.htm,Le Bouscat,Gironde,Aquitaine,Le Bouscat Parc Bordelais Maison Art Deco,maison,135.0,137.0,7.0,4.0,False,False,True,775000
271,/fr/properties/20773a-3156.htm,Saint-Cyprien,Dordogne,Aquitaine,Maison Familiale recente,maison,119.0,1509.0,5.0,3.0,True,False,True,280900
272,/fr/properties/47875a-10-3950.htm,Saint-Cernin-de-l'Herm,Dordogne,Aquitaine,Contemporaine De Plain Pied T6 126 m2 Pisicne Parc De 4400 M2 Vue Village 24550 St Cernin De L Herm,autre,126.0,4400.0,6.0,5.0,True,False,False,199800
273,/fr/properties/55756a-7308.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,"A Villeneuve-Sur-Lot, dans un quartier calme, à moins de 5 minutes de la zone de Leclerc et du pôle ...",autre,126.0,1440.0,5.0,3.0,False,False,False,224000
