ref,city,county,district,area_m2,ground_m2,nb_room,nb_bedroom,pool,cellar,garage,output
/fr/properties/7140a-4230sge.htm,Bergerac,Dordogne,Aquitaine,194,2900,5,3,True,,True,192000
/fr/properties/20773a-3074.htm,Nantheuil,Dordogne,Aquitaine,281,13400,6,4,True,,True,420000
/fr/properties/24053a-bvi26083.htm,Montayral,Lot-et-Garonne,Aquitaine,110,480800,4,2,,,,636000
/fr/properties/54977a-633-lacle.htm,Agen,Lot-et-Garonne,Aquitaine,93,1000,6,4,True,,,201400
/fr/properties/18000a-204151.htm,Oloron-Sainte-Marie,Pyrénées-Atlantiques,Aquitaine,134,854,5,4,,,,173000
/fr/properties/24813a-1032.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,1200,,50,42,True,,,2990000
/fr/properties/38750a-4110.htm,Eymet,Dordogne,Aquitaine,117,4400,4,3,,,,290000
/fr/properties/24813a-1204.htm,Bergerac,Dordogne,Aquitaine,450,240000,12,6,True,True,,2650000
/fr/properties/882a-10591.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,140,2203,5,4,,,True,299900
/fr/properties/24053a-bvi19793.htm,Eymet,Dordogne,Aquitaine,183,1056,6,5,,,,286200
/fr/properties/54977a-630-lacle.htm,Agen,Lot-et-Garonne,Aquitaine,123,2200,6,4,,,,220000
/fr/properties/5725a-300947.htm,Castelnaud-la-Chapelle,Dordogne,Aquitaine,220,4676,7,4,,,,706000
/fr/properties/34476a-26849.htm,Castelmoron-sur-Lot,Lot-et-Garonne,Aquitaine,348,30299,12,6,True,,,693000
/fr/properties/20773a-3071.htm,Thiviers,Dordogne,Aquitaine,19719,19800,,,,,,55000
/fr/properties/26560a-115379sc.htm,Thiviers,Dordogne,Aquitaine,133,16400,7,3,,True,True,259000
/fr/properties/17050a-246753.htm,Bergerac,Dordogne,Aquitaine,168,1800,5,4,True,,True,294000
/fr/properties/36235a-902.htm,Saint-Vivien-de-Monségur,Gironde,Aquitaine,2142,2142,,,,,,36500
/fr/properties/24053a-bvi25913.htm,Pellegrue,Gironde,Aquitaine,170,2500,7,4,,,,233200
/fr/properties/9023a-823.htm,Le Fleix,Dordogne,Aquitaine,275,10100,14,5,True,,,449500
/fr/properties/34522a-8610.htm,Montpon-Ménestérol,Dordogne,Aquitaine,304,25500,10,6,,,,403000
/fr/properties/9023a-783.htm,Eymet,Dordogne,Aquitaine,228,3100,8,4,,,,450000
/fr/properties/26560a-115269sc.htm,Brantôme,Dordogne,Aquitaine,250,9000,10,6,,,True,244500
/fr/properties/11267a-tj116-1266.htm,Bizanos,Pyrénées-Atlantiques,Aquitaine,69,,4,3,,True,True,105990
/fr/properties/9023a-829.htm,Villeréal,Lot-et-Garonne,Aquitaine,592,20200,18,10,,,,682500
/fr/properties/24053a-bvi22765.htm,Nérac,Lot-et-Garonne,Aquitaine,315,3100,9,7,,,,477000
/fr/properties/2756a-25303489.htm,Saint-André-de-Cubzac,Gironde,Aquitaine,200,732,5,4,,,,335000
/fr/properties/51172a-3044766.htm,Bordeaux,Gironde,Aquitaine,650,,15,,True,,,3360000
/fr/properties/2124a-10432.htm,Sarlande,Dordogne,Aquitaine,116,404799,5,3,,,True,306000
/fr/properties/24053a-bvi26077.htm,Abjat-sur-Bandiat,Dordogne,Aquitaine,157,11299,5,3,,,,215000
/fr/properties/34486a-4449.htm,Lamonzie-Saint-Martin,Dordogne,Aquitaine,160,2955,6,4,,,,291250
/fr/properties/24053a-bvi26067.htm,Eymet,Dordogne,Aquitaine,280,6134,8,6,,,,307400
/fr/properties/34430a-103029.htm,Saint-Capraise-de-Lalinde,Dordogne,Aquitaine,90,2151,4,2,,,,102600
/fr/properties/24053a-bvi25770.htm,Puymirol,Lot-et-Garonne,Aquitaine,230,6705,8,6,,,,339200
/fr/properties/1419a-01834.htm,Saint-Sever,Landes,Aquitaine,440,1455,12,8,True,,True,556500
/fr/properties/24053a-bvi26256.htm,Saussignac,Dordogne,Aquitaine,220,6300,6,4,,,,477000
/fr/properties/24053a-bvi25824.htm,Montpon-Ménestérol,Dordogne,Aquitaine,324,4000,13,8,,,,265000
/fr/properties/35979a-640251003.htm,Gamarde-les-Bains,Landes,Aquitaine,340,49500,12,6,,True,True,436000
/fr/properties/24053a-bvi26170.htm,Monségur,Gironde,Aquitaine,310,8820,9,7,,,,445200
/fr/properties/44945a-m628.htm,Arcangues,Pyrénées-Atlantiques,Aquitaine,275,10400,10,5,True,,,1270000
/fr/properties/35734a-24002301.htm,Sainte-Nathalène,Dordogne,Aquitaine,275,64200,10,3,True,True,True,765000
/fr/properties/34430a-103018.htm,Bergerac,Dordogne,Aquitaine,403,11800,14,6,,,,934500
/fr/properties/30185a-1547.htm,Dax,Landes,Aquitaine,120,2700,6,3,True,,True,238000
/fr/properties/465a-795.htm,Saint-Macaire,Gironde,Aquitaine,310,3800,,4,,,,381000
/fr/properties/20773a-3070.htm,Saint-Germain-de-Belvès,Dordogne,Aquitaine,95,27000,4,2,,,True,159000
/fr/properties/38988a-170.htm,Coly,Dordogne,Aquitaine,170,,7,4,,,,144500
/fr/properties/2756a-25295139.htm,Pugnac,Gironde,Aquitaine,230,2100,6,4,,,,289000
/fr/properties/17918a-1664.htm,Escos,Pyrénées-Atlantiques,Aquitaine,78,,5,3,,,True,89250
/fr/properties/9023a-816.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,289,15600,11,6,True,,,424000
/fr/properties/19483a-4639.htm,Monflanquin,Lot-et-Garonne,Aquitaine,120,,5,3,,,True,280000
/fr/properties/24053a-bvi25844.htm,Lalinde,Dordogne,Aquitaine,374,15100,14,7,,,,780000
/fr/properties/24813a-1219.htm,Périgueux,Dordogne,Aquitaine,500,,12,6,True,True,,545000
/fr/properties/20665a-3269.htm,Condezaygues,Lot-et-Garonne,Aquitaine,110,13899,6,4,,,True,132000
/fr/properties/26625a-115123fm.htm,Le Buisson-de-Cadouin,Dordogne,Aquitaine,143,1710,5,4,,,True,147500
/fr/properties/27982a-1240SP.htm,Limeuil,Dordogne,Aquitaine,225,81900,,4,True,,,838000
/fr/properties/24053a-bvi26253.htm,Monbazillac,Dordogne,Aquitaine,130,2718,6,4,,,,201400
/fr/properties/17918a-1669.htm,Auterrive,Pyrénées-Atlantiques,Aquitaine,403,4401,20,10,,,,357000
/fr/properties/17918a-1643.htm,Salies-de-Béarn,Pyrénées-Atlantiques,Aquitaine,88,,4,3,,,,129150
/fr/properties/18000a-204184.htm,Oloron-Sainte-Marie,Pyrénées-Atlantiques,Aquitaine,171,2785,5,3,,,,273000
/fr/properties/18000a-204185.htm,Oloron-Sainte-Marie,Pyrénées-Atlantiques,Aquitaine,175,900,9,7,,,,168000
/fr/properties/24053a-bvi25726.htm,Saussignac,Dordogne,Aquitaine,111,2500,6,4,,,,243800
/fr/properties/9023a-808.htm,Monflanquin,Lot-et-Garonne,Aquitaine,75,5500,3,2,,,,165000
/fr/properties/30145a-1590.htm,Hagetaubin,Pyrénées-Atlantiques,Aquitaine,323,,7,4,,,,348150
/fr/properties/20773a-3067.htm,Thiviers,Dordogne,Aquitaine,76,,3,2,,,,66000
/fr/properties/19483a-4643.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,136,,5,4,,,True,107000
/fr/properties/3739a-73246.htm,Sigoulès,Dordogne,Aquitaine,,1149,,,,,,27576
/fr/properties/18000a-204173.htm,Oloron-Sainte-Marie,Pyrénées-Atlantiques,Aquitaine,58,,3,2,,,,64000
/fr/properties/55678a-vi5-192.htm,Margaux,Gironde,Aquitaine,353,,12,6,,,True,870000
/fr/properties/24053a-bvi25397.htm,Puymirol,Lot-et-Garonne,Aquitaine,,5086,9,7,,,,583000
/fr/properties/34430a-103019.htm,Lalinde,Dordogne,Aquitaine,217,11000,7,5,,,,675000
/fr/properties/20665a-3267.htm,Montayral,Lot-et-Garonne,Aquitaine,130,3901,6,3,,,True,135000
/fr/properties/24053a-bvi25198.htm,Piégut-Pluviers,Dordogne,Aquitaine,175,53200,6,4,,,,392200
/fr/properties/30145a-1474.htm,Salies-de-Béarn,Pyrénées-Atlantiques,Aquitaine,97,,5,2,,,,133000
/fr/properties/34520a-339.htm,Hagetmau,Landes,Aquitaine,144,5000,6,4,True,,True,397500
/fr/properties/35979a-64025977.htm,Libourne,Gironde,Aquitaine,,42000,2,,,,,154000
/fr/properties/57232a-34.htm,Pessac,Gironde,Aquitaine,80,,3,2,,,True,339000
/fr/properties/20773a-3064.htm,Saint-Paul-la-Roche,Dordogne,Aquitaine,147,,6,4,,,True,295000
/fr/properties/34522a-8165.htm,Montpon-Ménestérol,Dordogne,Aquitaine,273,11100,10,6,,,,318000
/fr/properties/36833a-110706cc.htm,Damazan,Lot-et-Garonne,Aquitaine,138,670,5,3,,,,158500
/fr/properties/9023a-795.htm,Sainte-Foy-la-Grande,Gironde,Aquitaine,970,46600,,11,True,,,985800
/fr/properties/24053a-bvi25602.htm,Piégut-Pluviers,Dordogne,Aquitaine,389,1559,9,7,,,,349800
/fr/properties/24053a-bvi19730.htm,Duras,Lot-et-Garonne,Aquitaine,388,3367,10,7,,,,530000
/fr/properties/24813a-1218.htm,Bergerac,Dordogne,Aquitaine,280,10000,,5,True,,,590000
/fr/properties/26469a-201851acu.htm,Pessac,Gironde,Aquitaine,550,550,,,,,,315000
/fr/properties/63188a-472725.htm,Agen,Lot-et-Garonne,Aquitaine,310,,10,5,,,,473000
/fr/properties/28843a-70889.htm,Pont-du-Casse,Lot-et-Garonne,Aquitaine,,4060,,,,,,132000
/fr/properties/20773a-3063.htm,Mialet,Dordogne,Aquitaine,170,5500,6,3,,,True,235000
/fr/properties/36235a-807.htm,Doulezon,Gironde,Aquitaine,,44300,,,,,,128400
/fr/properties/13185a-1305.htm,Saint-Aubin-de-Nabirat,Dordogne,Aquitaine,180,4000,8,6,,,,190800
/fr/properties/58509a-648607.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,165,1868,5,4,,,,255000
/fr/properties/5891a-00416.htm,Arcachon,Gironde,Aquitaine,80,,3,2,,,True,599000
/fr/properties/36235a-265.htm,Sauveterre-de-Guyenne,Gironde,Aquitaine,600,8110,,,,,,346880
/fr/properties/36235a-75.htm,Sauveterre-de-Guyenne,Gironde,Aquitaine,60,,3,,,,,22600
/fr/properties/36235a-891.htm,Sainte-Gemme,Gironde,Aquitaine,233,2785,8,5,True,,,296800
/fr/properties/36235a-596.htm,Monségur,Gironde,Aquitaine,2125,2125,,,,,,39500
/fr/properties/36235a-806.htm,Doulezon,Gironde,Aquitaine,1000,1000,,,,,,34880
/fr/properties/24053a-bvi25843.htm,Lavardac,Lot-et-Garonne,Aquitaine,140,3200,5,4,,,,96250
/fr/properties/44945a-m598.htm,Briscous,Pyrénées-Atlantiques,Aquitaine,150,100900,5,2,,,,690000
/fr/properties/36235a-315.htm,Loubens,Gironde,Aquitaine,190,717,7,5,,,,249100
/fr/properties/9023a-790.htm,Monflanquin,Lot-et-Garonne,Aquitaine,155,15900,8,3,True,,,416000
/fr/properties/63172a-652808.htm,Serres-Castet,Pyrénées-Atlantiques,Aquitaine,180,1184,7,4,,,,333000
/fr/properties/18000a-204179.htm,Oloron-Sainte-Marie,Pyrénées-Atlantiques,Aquitaine,78,,4,3,,,,75000
/fr/properties/31971a-pr-711.htm,Brantôme,Dordogne,Aquitaine,930,167800,26,16,True,,True,1325000
/fr/properties/35979a-64025930.htm,Saint-Emilion,Gironde,Aquitaine,500,600,12,8,,,True,590000
/fr/properties/28843a-70821.htm,Lasseube,Pyrénées-Atlantiques,Aquitaine,,4532,,,,,,190000
/fr/properties/56402a-14.htm,Bordeaux,Gironde,Aquitaine,168,143,6,4,,True,,890000
/fr/properties/52479a-99471mx2204.htm,Puymirol,Lot-et-Garonne,Aquitaine,330,5086,10,7,True,True,,575000
/fr/properties/28843a-70818.htm,Lasseube,Pyrénées-Atlantiques,Aquitaine,,2232,,,,,,95000
/fr/properties/28843a-70819.htm,Lasseube,Pyrénées-Atlantiques,Aquitaine,,2300,,,,,,95000
/fr/properties/48037a-114975ms.htm,Montignac,Dordogne,Aquitaine,200,3900,8,6,True,True,True,498750
/fr/properties/5891a-00414.htm,Arcachon,Gironde,Aquitaine,50,,2,,,,True,355000
/fr/properties/30145a-1080.htm,Sauveterre-de-Béarn,Pyrénées-Atlantiques,Aquitaine,200,2500,6,3,,,,295400
/fr/properties/24053a-bvi26071.htm,Cubjac,Dordogne,Aquitaine,152,2055,4,3,,,,265000
/fr/properties/19641a-47704.htm,Beauville,Lot-et-Garonne,Aquitaine,148,5100,5,2,,,,267000
/fr/properties/44945a-m616.htm,Orx,Landes,Aquitaine,350,85900,12,8,True,,,1580000
/fr/properties/26560a-115122sc.htm,Nontron,Dordogne,Aquitaine,355,8411,10,4,,,True,416000
/fr/properties/52652a-ag231-368.htm,Sainte-Foy-la-Grande,Gironde,Aquitaine,117,165,5,2,,,,125000
/fr/properties/31801a-per-2741-mfg.htm,La Roque-Gageac,Dordogne,Aquitaine,570,,19,13,,,,1150000
/fr/properties/44945a-m618.htm,Arcangues,Pyrénées-Atlantiques,Aquitaine,200,2653,6,4,,True,True,895000
/fr/properties/42184a-651984.htm,Langon,Gironde,Aquitaine,184,4526,6,5,,,,270000
/fr/properties/18938a-A662.htm,Monségur,Gironde,Aquitaine,300,12000,6,3,,,,560000
/fr/properties/13185a-1307.htm,Allas-les-Mines,Dordogne,Aquitaine,170,8000,7,5,,,,325000
/fr/properties/24813a-1217.htm,Bergerac,Dordogne,Aquitaine,400,110000,15,8,True,,,855000
/fr/properties/89984.htm,Langon,Gironde,Aquitaine,300,36000,10,5,True,True,True,700000
/fr/properties/27818a-533.htm,Loubejac,Dordogne,Aquitaine,140,69400,7,4,,,,312000
/fr/properties/24053a-bvi15856.htm,Le Fleix,Dordogne,Aquitaine,120,4091,5,4,,,,295000
/fr/properties/28843a-70793.htm,Saint-André-et-Appelles,Gironde,Aquitaine,220,150,5,,,,True,79200
/fr/properties/58577a-518.htm,Périgueux,Dordogne,Aquitaine,160,8160,6,4,,,,367820
/fr/properties/1419a-2707.htm,Agen,Lot-et-Garonne,Aquitaine,355,4941,9,5,True,,True,1300000
/fr/properties/30185a-1542.htm,Pontonx-sur-l'Adour,Landes,Aquitaine,170,1270,5,4,,,,169000
/fr/properties/2460a-2362.htm,Terrasson-Lavilledieu,Dordogne,Aquitaine,71,,3,2,,,True,129000
/fr/properties/24813a-1132.htm,Bergerac,Dordogne,Aquitaine,480,25000,20,10,True,,,650000
/fr/properties/9023a-821.htm,Bordeaux,Gironde,Aquitaine,330,32800,14,7,True,,,1190000
/fr/properties/58577a-159.htm,Périgueux,Dordogne,Aquitaine,10595,10600,,,,,,988000
/fr/properties/58672a-CTMAI146.htm,Bordeaux,Gironde,Aquitaine,165,3200,6,4,,,True,272000
/fr/properties/77503.htm,Ginestet,Dordogne,Aquitaine,250,270000,,,,,,220000
/fr/properties/2756a-25157841.htm,Lormont,Gironde,Aquitaine,188,1362,5,4,True,True,True,585000
/fr/properties/24053a-bvi26024.htm,Bergerac,Dordogne,Aquitaine,208,2488,7,5,,,,265000
/fr/properties/13185a-1303.htm,Carsac-Aillac,Dordogne,Aquitaine,110,6000,4,2,,,,262000
/fr/properties/34759a-114958cl.htm,Bergerac,Dordogne,Aquitaine,287,201,9,6,,,True,397000
/fr/properties/33329a-10701.htm,Lalinde,Dordogne,Aquitaine,200,4844,7,5,True,,True,285500
/fr/properties/34522a-8556.htm,Montpon-Ménestérol,Dordogne,Aquitaine,113,1570,3,2,,,,265000
/fr/properties/24053a-bvi25274.htm,Tournon-d'Agenais,Lot-et-Garonne,Aquitaine,299,12000,9,5,,,,588300
/fr/properties/44945a-m607.htm,Soorts-Hossegor,Landes,Aquitaine,350,1819,10,5,True,,,1695000
/fr/properties/19483a-4637.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,80,600,3,2,,,True,119000
/fr/properties/1419a-2706.htm,Sauveterre-la-Lémance,Lot-et-Garonne,Aquitaine,240,10000,8,4,True,,True,409500
/fr/properties/56894a-pcvma110006129.htm,Mimizan,Landes,Aquitaine,150,908,5,3,True,,True,239000
/fr/properties/34486a-4447.htm,Lalinde,Dordogne,Aquitaine,210,3379,7,3,,,,456750
/fr/properties/24053a-bvi21702.htm,Campagnac-lès-Quercy,Dordogne,Aquitaine,188,8000,8,6,,,,275000
/fr/properties/24813a-1119.htm,Bergerac,Dordogne,Aquitaine,230,2200,7,4,True,,,520000
/fr/properties/35979a-64025953.htm,Bordeaux,Gironde,Aquitaine,436,220000,17,6,True,True,True,10480000
/fr/properties/44914a-44914-27.htm,Agen,Lot-et-Garonne,Aquitaine,275,5000,7,6,True,True,,399000
/fr/properties/24813a-1216.htm,Bergerac,Dordogne,Aquitaine,350,10000,12,6,True,True,,595000
/fr/properties/56143a-110204cg.htm,Libourne,Gironde,Aquitaine,101,276,5,3,,,True,296000
/fr/properties/24813a-1096.htm,Bergerac,Dordogne,Aquitaine,190,1350,7,4,True,,,330000
/fr/properties/58577a-517.htm,Périgueux,Dordogne,Aquitaine,364,15,,,,,True,248000
/fr/properties/36235a-898.htm,Taillecavat,Gironde,Aquitaine,164,381,5,2,,,,86400
/fr/properties/9023a-805.htm,Bordeaux,Gironde,Aquitaine,495,7448,13,7,True,,,1680000
/fr/properties/2756a-25082039.htm,Saint-André-de-Cubzac,Gironde,Aquitaine,200,5000,5,3,,,,295000
/fr/properties/30693a-114047rp.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,290,1200,9,6,,True,True,1545000
/fr/properties/24053a-bvi26188.htm,Nérac,Lot-et-Garonne,Aquitaine,400,10900,12,8,,,,551200
/fr/properties/24053a-bvi20054.htm,Miramont-de-Guyenne,Lot-et-Garonne,Aquitaine,180,6300,6,5,,,,249900
/fr/properties/9023a-793.htm,Monflanquin,Lot-et-Garonne,Aquitaine,180,76300,8,4,,,,336000
/fr/properties/9023a-806.htm,Duras,Lot-et-Garonne,Aquitaine,296,8000,9,5,True,,,504000
/fr/properties/24053a-bvi25848.htm,Penne-d'Agenais,Lot-et-Garonne,Aquitaine,150,182600,6,4,,,,397500
/fr/properties/24053a-bvi26081.htm,Montayral,Lot-et-Garonne,Aquitaine,101,5149,4,2,,,,222600
/fr/properties/18000a-204159.htm,Oloron-Sainte-Marie,Pyrénées-Atlantiques,Aquitaine,261,3775,7,5,,,,357000
/fr/properties/24053a-bvi23113.htm,Navarrenx,Pyrénées-Atlantiques,Aquitaine,395,13000,9,6,,,,750000
/fr/properties/2756a-25074159.htm,Blaye,Gironde,Aquitaine,96,317,4,2,,,,147000
/fr/properties/13185a-1306.htm,Domme,Dordogne,Aquitaine,,2535,,,,,,55000
/fr/properties/34430a-102114.htm,Lalinde,Dordogne,Aquitaine,220,,5,4,,,,86400
/fr/properties/51615a-3104.htm,Saint-Pée-sur-Nivelle,Pyrénées-Atlantiques,Aquitaine,440,28000,9,5,True,,,1750000
/fr/properties/24053a-bvi25416.htm,Lalinde,Dordogne,Aquitaine,491,,15,12,,,,742000
/fr/properties/3739a-73242.htm,Sigoulès,Dordogne,Aquitaine,110,2593,,3,,,,165000
/fr/properties/24053a-bvi22685.htm,Bourdeilles,Dordogne,Aquitaine,815,30700,13,13,,,,2940000
/fr/properties/2756a-25076023.htm,Saint-André-de-Cubzac,Gironde,Aquitaine,200,46000,5,3,,,,398000
/fr/properties/60788a-5938177.htm,La Teste-de-Buch,Gironde,Aquitaine,115,696,5,,,,True,488000
/fr/properties/24053a-bvi25212.htm,Saint-Estèphe,Dordogne,Aquitaine,120,25600,4,3,,,,291500
/fr/properties/35786a-e1c659.htm,Bergerac,Dordogne,Aquitaine,144,,4,2,,,,264500
/fr/properties/13363a-300106469.htm,Fumel,Lot-et-Garonne,Aquitaine,178,3249,10,6,,True,True,135000
/fr/properties/3739a-73234.htm,Issigeac,Dordogne,Aquitaine,142,8667,,3,,,,259200
/fr/properties/13185a-1304.htm,Daglan,Dordogne,Aquitaine,175,250,7,5,,,,227000
/fr/properties/58577a-84.htm,Coursac,Dordogne,Aquitaine,2625,2625,,,,,,27000
/fr/properties/13363a-300105869.htm,Villefranche-du-Périgord,Dordogne,Aquitaine,84,325,3,2,,True,True,118500
/fr/properties/13363a-300106443.htm,Belvès,Dordogne,Aquitaine,135,697,7,3,True,True,True,115500
/fr/properties/3739a-73231.htm,Miramont-de-Guyenne,Lot-et-Garonne,Aquitaine,230,117500,,4,,,,249000
/fr/properties/3739a-73203.htm,Sigoulès,Dordogne,Aquitaine,140,1190,,3,,,,249100
/fr/properties/13363a-300106470.htm,Villefranche-du-Périgord,Dordogne,Aquitaine,120,,6,4,,True,,85000
/fr/properties/3739a-73237.htm,Eymet,Dordogne,Aquitaine,142,3636,,6,,,,267500
/fr/properties/9023a-508.htm,Landerrouat,Gironde,Aquitaine,323,260100,8,,,,,1260000
/fr/properties/28756a-4572.htm,Saint-Saud-Lacoussière,Dordogne,Aquitaine,,10000,5,2,,,,195000
/fr/properties/28756a-4579.htm,Excideuil,Dordogne,Aquitaine,,295,8,6,,,,196000
/fr/properties/5725a-200902.htm,Saint-Cyprien,Dordogne,Aquitaine,,320,6,3,,,,289000
/fr/properties/51615a-3119.htm,Anglet,Pyrénées-Atlantiques,Aquitaine,,,6,,,,,1890000
/fr/properties/17050a-246734.htm,Bergerac,Dordogne,Aquitaine,206,6200,6,5,,,True,486000
/fr/properties/9023a-718.htm,Blaye,Gironde,Aquitaine,310,140000,9,6,,,,2120000
/fr/properties/33260a-4512.htm,Aubiac,Lot-et-Garonne,Aquitaine,622,35000,12,7,True,,True,990000
/fr/properties/51615a-3118.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,100,,3,2,,True,,1272000
/fr/properties/35786a-e1c3wh.htm,Bergerac,Dordogne,Aquitaine,117,,5,4,,,,186000
/fr/properties/30185a-1540.htm,Mugron,Landes,Aquitaine,160,150,6,4,,,,169000
/fr/properties/9023a-787.htm,Frespech,Lot-et-Garonne,Aquitaine,140,13100,6,3,,,,264894
/fr/properties/44945a-a347.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,130,,6,2,,True,,1195000
/fr/properties/2566a-2894.htm,Beauville,Lot-et-Garonne,Aquitaine,105,6500,5,3,,,True,164000
/fr/properties/26625a-114070fm.htm,Lalinde,Dordogne,Aquitaine,170,701,7,4,,,True,220500
/fr/properties/44501a-886110.htm,La Coquille,Dordogne,Aquitaine,450,12300,10,4,,,,810000
/fr/properties/36354a-476.htm,Grand-Brassac,Dordogne,Aquitaine,140,7992,7,4,True,,True,180000
/fr/properties/24053a-bvi23683.htm,Biron,Dordogne,Aquitaine,183,10000,8,6,,,,540600
/fr/properties/24053a-bvi21283.htm,Eymet,Dordogne,Aquitaine,127,3424,4,3,,,,195000
/fr/properties/44185a-a2019312.htm,Ribérac,Dordogne,Aquitaine,,822,,,,,,14000
/fr/properties/24053a-bvi26023.htm,Sos,Lot-et-Garonne,Aquitaine,165,2083,4,3,,,,159500
/fr/properties/56820a-3545.htm,Montfort-en-Chalosse,Landes,Aquitaine,131,4409,5,4,,,True,225000
/fr/properties/33930a-99195mx1528.htm,Cuzorn,Lot-et-Garonne,Aquitaine,180,100000,5,3,,True,,368000
/fr/properties/24053a-bvi25221.htm,Lalinde,Dordogne,Aquitaine,170,965,5,3,,,,296800
/fr/properties/24053a-bvi23068.htm,Prayssas,Lot-et-Garonne,Aquitaine,250,,9,6,,,,530000
/fr/properties/76037.htm,Saint-Front-la-Rivière,Dordogne,Aquitaine,75,545,5,3,,True,True,67000
/fr/properties/20773a-3058.htm,Thiviers,Dordogne,Aquitaine,169,1601,10,7,,,True,171500
/fr/properties/36235a-896.htm,Saint-André-et-Appelles,Gironde,Aquitaine,120,1360,4,2,,,,243800
/fr/properties/13787a-2052.htm,Issigeac,Dordogne,Aquitaine,160,3800,,3,,,,285000
/fr/properties/13363a-300106445.htm,Besse,Dordogne,Aquitaine,128,160,7,3,,True,True,138000
/fr/properties/38747a-sf1518.htm,Terrasson-Lavilledieu,Dordogne,Aquitaine,135,1758,8,4,,,True,111500
/fr/properties/38747a-sf1517.htm,Terrasson-Lavilledieu,Dordogne,Aquitaine,125,,5,3,,,True,86500
/fr/properties/59322a-646302.htm,Soustons,Landes,Aquitaine,184,550,5,4,,,,449000
/fr/properties/20609a-5664.htm,Pujols,Lot-et-Garonne,Aquitaine,122,2236,4,3,,,,190800
/fr/properties/34486a-4414.htm,Saint-Aubin-de-Lanquais,Dordogne,Aquitaine,265,6243,9,5,,,,624750
/fr/properties/54977a-616-lacle.htm,Agen,Lot-et-Garonne,Aquitaine,,,7,,,,,296800
/fr/properties/8179a-575.htm,Saint-Laurent-des-Hommes,Dordogne,Aquitaine,185,,8,4,True,True,,300000
/fr/properties/24053a-bvi25415.htm,Tourtrès,Lot-et-Garonne,Aquitaine,120,3919,4,3,,,,275000
/fr/properties/72364.htm,Savignac-Lédrier,Dordogne,Aquitaine,100,15700,9,3,,,,235000
/fr/properties/44501a-758306.htm,Brantôme,Dordogne,Aquitaine,300,3480,4,3,,,,240000
/fr/properties/24053a-bvi25536.htm,Monflanquin,Lot-et-Garonne,Aquitaine,180,119600,,,,,,1785000
/fr/properties/20773a-2413.htm,Villefranche-du-Périgord,Dordogne,Aquitaine,200,1200,10,6,,,True,149000
/fr/properties/83363.htm,Lamonzie-Saint-Martin,Dordogne,Aquitaine,195,5100,8,6,,,True,270000
/fr/properties/31487a-as3-3281.htm,Damazan,Lot-et-Garonne,Aquitaine,1232,120000,28,15,True,,True,2395000
/fr/properties/20773a-3056.htm,Saint-Sulpice-d'Excideuil,Dordogne,Aquitaine,120,3229,,,,,,28000
/fr/properties/48103a-107890jjg.htm,Saint-Etienne-de-Fougères,Lot-et-Garonne,Aquitaine,140,2500,6,4,True,,True,239000
/fr/properties/465a-793.htm,Saint-Macaire,Gironde,Aquitaine,310,50,7,5,,,,350000
/fr/properties/20773a-2364.htm,Audrix,Dordogne,Aquitaine,140,1473,6,4,,,,196000
/fr/properties/34430a-103000.htm,Mauzac-et-Grand-Castang,Dordogne,Aquitaine,111,1140,4,3,,,,233200
/fr/properties/24053a-bvi26068.htm,Hautefage-la-Tour,Lot-et-Garonne,Aquitaine,350,14500,12,8,,,,477000
/fr/properties/3739a-73219.htm,Issigeac,Dordogne,Aquitaine,200,2743,,3,,,,399000
/fr/properties/31785a-bia-1608-pp.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,148,,4,3,,True,True,1390000
/fr/properties/9023a-762.htm,Monbalen,Lot-et-Garonne,Aquitaine,196,75000,7,4,True,,,451500
/fr/properties/24053a-bvi25515.htm,Vergt,Dordogne,Aquitaine,488,19800,12,7,,,,669600
/fr/properties/34430a-102989.htm,Lalinde,Dordogne,Aquitaine,283,399,4,3,,,,296800
/fr/properties/9023a-789.htm,Taillecavat,Gironde,Aquitaine,180,381,7,2,,,,100000
/fr/properties/24053a-bvi12565.htm,Lalinde,Dordogne,Aquitaine,258,1712,5,4,,,,249000
